"" "gene.id" "p.value" "q.value" "log.fc"
"3313" "YDL005C" 0.00472437946043589 0.00932897386965638 0.330762109438488
"3314" "YBR244W" 0.00474095426344325 0.00935887833175792 -0.74678221704264
"3315" "YLR026C" 0.00474335740996982 0.00936013580258358 -0.384357698103801
"3316" "YOR176W" 0.0047451386097734 0.00936013580258358 0.357448508116439
"3317" "YGR003W" 0.00474588359174102 0.00936013580258358 0.368144946206402
"3318" "YDR434W" 0.00478928256503647 0.00944288322497546 -0.321233251654513
"3319" "YCL001W" 0.0047955279127136 0.00945234817865995 -0.313142632534722
"3320" "YHL019W-A" 0.0047991232716532 0.00945658567564916 Inf
"3321" "YHR119W" 0.00480474293203562 0.00946278868194135 -0.323612000116174
"3322" "YPR199C" 0.004805164170194 0.00946278868194135 0.488852378276704
"3323" "YDL227C" 0.00481577258261031 0.00948082583070618 -0.336600617799953
"3324" "YNL298W" 0.00482951520452595 0.00950502059807724 -0.353264376041696
"3325" "YDR530C" 0.00483479791135574 0.00951255577025241 0.457806100219693
"3326" "YGL142C" 0.00487813834655826 0.00959494319398201 -0.367386457247454
"3327" "YOL104C" 0.00488612580704076 0.0096077652628977 2.45084043979164
"3328" "YER122C" 0.00489334498342095 0.00961906937546269 -0.261587254472993
"3329" "YOR186W" 0.00489571898314377 0.00962084517504552 2.41892254591422
"3330" "YGR084C" 0.00489733892930392 0.00962113852117304 -0.356891161680122
"3331" "YPR158W" 0.00490471727562849 0.00963274104387919 0.436441519065944
"3332" "YLR268W" 0.00493664697906888 0.00969254037727149 -0.395021637009313
"3333" "YLR040C" 0.0049454610076857 0.00970693246693065 0.663903328584124
"3334" "YIL169C" 0.00496144848806084 0.00973539172432334 0.273178670814891
"3335" "YKL155C" 0.00496780498550122 0.00974494159374783 -0.326611303580003
"3336" "YOR118W" 0.00498209175259855 0.00977003724385483 0.312206180956566
"3337" "YKL072W" 0.00499707824212532 0.0097964896194138 -0.445929126755283
"3338" "YBL077W" 0.00504079087273094 0.00987922525146969 -0.54294394786711
"3339" "YGL213C" 0.00506790359785749 0.00992938764216343 -0.375852901990815
"3340" "YLR461W" 0.0051037476527841 0.00999662189955497 -3.34244437632185
"3341" "YOR126C" 0.00515181575123981 0.0100877517643253 0.483313189228751
"3342" "YPR084W" 0.00520659733431946 0.0101919688094309 0.40378380763069
"3343" "YDL103C" 0.0052479837106072 0.0102699100911733 0.302204381353359
"3344" "YEL017W" 0.00525113823652917 0.0102730102701477 -0.421876046486566
"3345" "YGL173C" 0.00525981326564735 0.0102869053464469 -0.257718771738849
"3346" "YHR205W" 0.00530512616688258 0.010372425398609 -0.273373251680743
"3347" "YJR132W" 0.00531554301799767 0.0103896870103797 -0.302518243847649
"3348" "YDL201W" 0.00532217143543102 0.0103995357020877 -0.391473108235903
"3349" "YJL008C" 0.00541731663318701 0.0105822888666197 -0.281371930530236
"3350" "YLR155C" 0.00543551845313184 0.0106146751404145 0.324766514333856
"3351" "YGL240W" 0.005469501908903 0.010677851831705 0.683637824704259
"3352" "YJL111W" 0.00555576694020954 0.0108430272442872 -0.273317769530752
"3353" "YGR015C" 0.0055645070515499 0.0108568461471039 0.579644902891006
"3354" "YER115C" 0.00556666638938117 0.0108578209658115 0.630172457987664
"3355" "YEL020C-B" 0.00560972013501074 0.0109385362513384 -0.660855541273011
"3356" "YER164W" 0.00561619276331222 0.0109478942364686 -0.275224477533607
"3357" "YML055W" 0.00562460234519065 0.0109610213113605 -0.504296359852656
"3358" "YHR206W" 0.00563188144959393 0.0109719381903644 -0.328936081785741
"3359" "YOL108C" 0.00564194148790465 0.0109882647257732 0.496045019466631
"3360" "YOR252W" 0.0056567092971694 0.0110137476851435 -0.380779009078841
"3361" "YOL148C" 0.00566750062947916 0.0110314754888583 -0.354826804606975
"3362" "YLR264C-A" 0.00567579771350895 0.0110443392747696 -2.13452422196241
"3363" "YNL059C" 0.00570454817378447 0.0110969830963122 -0.305794996963039
"3364" "YHR214W-A" 0.00573419936237764 0.0111513472736845 0.946065703441446
"3365" "YGL183C" 0.00574137131226341 0.011161976560127 1.8714650254924
"3366" "YDL246C" 0.00575100195644433 0.0111773781340044 0.686040355698944
"3367" "YMR254C" 0.00575702702378582 0.0111857650102782 1.48937669703528
"3368" "YBL022C" 0.00576107559231064 0.0111897439071136 -0.251779640524096
"3369" "YML108W" 0.00576249575406078 0.0111897439071136 -0.802484415593256
"3370" "YNL129W" 0.0058608644560448 0.0113773813861855 -0.525087568506108
"3371" "YOR195W" 0.00587140026921964 0.0113944528511524 0.290476565139556
"3372" "YML014W" 0.005877703538616 0.0114033026541002 -0.410591647141776
"3373" "YHL039W" 0.00588284103913277 0.0114098861778851 -0.305313500357362
"3374" "YOL013C" 0.00592083145764741 0.0114801657960668 0.378340056909129
"3375" "YDR139C" 0.00592642791920134 0.0114876122807156 -0.785402817277849
"3376" "YDR232W" 0.0059551107211945 0.0115397909769119 0.290994722437107
"3377" "YBR136W" 0.00595795737401127 0.0115418884041403 0.375719542467511
"3378" "YAL010C" 0.00596231981646839 0.0115469201418994 0.43507965865158
"3379" "YNL199C" 0.00598046432806158 0.0115786320314232 0.298992823951293
"3380" "YCL016C" 0.0059941193006871 0.0116016356405607 0.43722963291142
"3381" "YLR069C" 0.00603705693921377 0.0116812855653169 -0.334230492774538
"3382" "YBR020W" 0.00604500538330542 0.0116932067467723 0.618877927194587
"3383" "YCR012W" 0.00608423558020318 0.0117656131143036 -0.336844920399646
"3384" "YMR264W" 0.00609115307784458 0.0117755092893792 -0.323358731551135
"3385" "YJL013C" 0.00609421121274867 0.0117779408430729 0.390160007679395
"3386" "YJR053W" 0.0061469333388565 0.0118763254290606 -0.51482920647448
"3387" "YNL172W" 0.00616258263026474 0.0119030456354272 0.3282269886303
"3388" "YDR147W" 0.00616598641163679 0.0119061048125525 -0.376049060331323
"3389" "YML023C" 0.00618647664911079 0.0119421452459377 -0.380735069859066
"3390" "YHL036W" 0.00622749964290471 0.0120177883964255 -0.365788863908645
"3391" "YER172C" 0.00623197005600786 0.0120228688016524 -0.288405411886906
"3392" "YKL222C" 0.00627597027172371 0.01210418558892 0.426614987121522
"3393" "YOR256C" 0.00631099641219313 0.0121681516441401 0.307251166373594
"3394" "YPL058C" 0.00635245735682109 0.0122444832140022 1.22054260132969
"3395" "YCL055W" 0.00638363940223094 0.0123009628775832 0.325593627675082
"3396" "YOL052C" 0.0064636514808577 0.0124514746724885 -0.33578286064215
"3397" "YGR004W" 0.00650933292357845 0.0125357833341331 -0.467921904843321
"3398" "YPL106C" 0.00652149084047197 0.0125555012002259 0.299677641226866
"3399" "YJL054W" 0.00654423445992483 0.0125955815936535 -0.292054922781699
"3400" "YDL031W" 0.00659032363015381 0.0126805579966077 -0.302612093383982
"3401" "YBR038W" 0.00662048080934667 0.0127311465507934 -0.269864326678888
"3402" "YER149C" 0.00662050757655137 0.0127311465507934 -0.476736734562291
"3403" "YNL330C" 0.00662865007365789 0.0127430587075727 -0.30951124426067
"3404" "YDR034C" 0.00663578563615273 0.0127530286814663 -0.267936127508449
"3405" "YKR087C" 0.0066391567798255 0.0127557602506956 0.402979971562389
"3406" "YDR310C" 0.00665044359422791 0.0127736940673632 -0.27855886559833
"3407" "YGR007W" 0.0066791224182851 0.0128250128736194 -0.339208579419444
"3408" "YJL047C" 0.00671260401587735 0.0128855209717927 0.4198607090592
"3409" "YDL140C" 0.00676922947801471 0.0129904075227845 -0.246846140014534
"3410" "YLR042C" 0.00677389154110547 0.0129955420709419 1.11632801545983
"3411" "YML068W" 0.00678539219868093 0.013013789435289 0.415517924317094
"3412" "YGL074C" 0.00680727833028228 0.0130519386977452 0.886160102328479
"3413" "YLR046C" 0.0068252084519309 0.0130801402627476 -0.547913414736583
"3414" "YHR007C-A" 0.00682598576230823 0.0130801402627476 2.97083459912823
"3415" "YKR022C" 0.00688810974909408 0.0131953188809878 0.39034596946141
"3416" "YHR034C" 0.00689135587935693 0.013197672764272 0.408190539749226
"3417" "YBR086C" 0.0068968763400828 0.0132043795776475 -0.254907206843263
"3418" "YBR087W" 0.00690379546764506 0.0132137594936612 -0.338885066798941
"3419" "YMR186W" 0.00691885554260924 0.0132387110148434 0.284116348673622
"3420" "YGL133W" 0.0069445196981449 0.0132839321243462 0.289898034621272
"3421" "YGL128C" 0.00696338096663064 0.0133161175924284 0.522267628375711
"3422" "YBR267W" 0.00700580950257376 0.0133933389146223 -0.361590203922056
"3423" "YHR109W" 0.00701071065886275 0.0133987932019515 0.443728111288418
"3424" "YBL030C" 0.00702279363818818 0.0134151140057294 0.229648764093994
"3425" "YIR042C" 0.00702335149336947 0.0134151140057294 -0.533301574011967
"3426" "YDR498C" 0.00705654631179466 0.0134728709162814 0.396268261865036
"3427" "YNR044W" 0.00705963647732201 0.0134728709162814 0.473206328455891
"3428" "YPL259C" 0.00705976788459381 0.0134728709162814 -0.347758712045928
"3429" "YLR291C" 0.0070691620598549 0.0134868644489854 -0.392452668843529
"3430" "YFL041W" 0.00717877006586344 0.013691986522122 0.285813178515624
"3431" "YNR003C" 0.00721641401034307 0.0137597727938398 -0.395682449507933
"3432" "YGL040C" 0.00725465281774864 0.0138286534771887 -0.287970095949088
"3433" "YGR093W" 0.00727207399727248 0.0138578235042693 -0.361657240062214
"3434" "YDL107W" 0.0072886529693565 0.0138844142092411 0.42735537927925
"3435" "YOL159C" 0.00729027251738661 0.0138844142092411 0.654539676579389
"3436" "YCR037C" 0.00730284631401351 0.0139043133254588 -0.291697407640086
"3437" "YGL026C" 0.00732020194682754 0.0139333026290794 -0.238400340297474
"3438" "YBR207W" 0.00732361904602198 0.0139357521230587 0.329354694802701
"3439" "YOR037W" 0.00737761482029324 0.0140344158634366 0.382064310641411
"3440" "YFL029C" 0.00738571516136748 0.0140457408679262 0.353492435464795
"3441" "YOR231W" 0.00744550428141118 0.014155329557975 -0.354759646807867
"3442" "YGR016W" 0.00744978138863134 0.0141593462650861 0.751299296994077
"3443" "YMR009W" 0.00749697790870591 0.0142449112630712 0.312451194371524
"3444" "YBL069W" 0.00755783185883213 0.0143563693439256 -0.416985365971085
"3445" "YIR007W" 0.00760848582557078 0.0144483931120128 0.445147746954512
"3446" "YKL007W" 0.00762473224939007 0.0144750430573157 0.302331627795854
"3447" "YLR379W" 0.0076279584078689 0.0144769666098864 -0.570238590683826
"3448" "YBR250W" 0.00771257281917502 0.0146333095658477 0.928008135418893
"3449" "YDR076W" 0.00772362508564443 0.0146500305335708 0.487160120906497
"3450" "YBR216C" 0.00791868789070679 0.0150123448204629 0.330420309887358
"3451" "YGL210W" 0.00791922989535576 0.0150123448204629 0.35430898325489
"3452" "YJR014W" 0.0079335787587234 0.0150351889454138 -0.321451669753565
"3453" "YHR139C-A" 0.00794559970936374 0.0150536094117166 2.36572563027483
"3454" "YNL287W" 0.00806022393738698 0.0152663535027173 -0.242774839051436
"3455" "YDL109C" 0.00810945745560023 0.0153551579376372 0.454142852119563
"3456" "YIL168W" 0.00812703261371813 0.0153839836108056 1.10415909807875
"3457" "YPR003C" 0.00812984612118968 0.0153848577740303 0.362996029109976
"3458" "YNR017W" 0.00815341781880619 0.015425002709841 -0.284884860230793
"3459" "YPL172C" 0.00820846538813314 0.0155246546889757 -0.35521857289274
"3460" "YPL068C" 0.00822300697663667 0.0155476623240338 -0.827621684757001
"3461" "YPL243W" 0.00826910476469393 0.0156303043544142 -0.273301103200792
"3462" "YGL218W" 0.0082802618514159 0.0156468726262169 0.713712303220731
"3463" "YMR218C" 0.00832985311155241 0.0157360378445787 -0.333925057116167
"3464" "snR4" 0.00834953746966456 0.0157686703598573 -1.1300014057194
"3465" "YDL125C" 0.00836868753353314 0.0158002752797616 0.318434019079035
"3466" "YGL025C" 0.00839231986556456 0.0158403221467176 0.379730692034853
"3467" "YNL282W" 0.00842387827271961 0.0158953018921637 -0.569472121302311
"3468" "YDR016C" 0.0084313154278118 0.0159047478456588 -0.590619005379324
"3469" "YDR200C" 0.00844688365706659 0.0159295223074458 0.338541017622999
"3470" "YCR026C" 0.00848352831731324 0.0159940179400182 0.30463115426589
"3471" "YDR545W" 0.00851755291190094 0.0160489656017792 0.287154992658136
"3472" "YER167W" 0.00851758003200509 0.0160489656017792 0.308799415978615
"3473" "YNL080C" 0.0085389557779576 0.0160846094729049 -0.344570020729758
"3474" "YPR142C" 0.0085500101324618 0.0161007962828339 -0.789967409806192
"3475" "YER090W" 0.00859073963019146 0.0161728399023633 -0.270132758525072
"3476" "YJL128C" 0.0086735951521307 0.0163241252834405 -0.298730819175048
"3477" "YEL013W" 0.00871871107486862 0.0164043163220565 -0.342367782490729
"3478" "YPL020C" 0.00872517109675228 0.0164117508093598 0.31234124995408
"3479" "YHR007C" 0.00883573734773551 0.0166149450212376 0.215731142941488
"3480" "YML010W" 0.00885733971502546 0.0166507805792232 -0.246914396305876
"3481" "YCR099C" 0.00899312681728591 0.0169011880605241 -0.969712207479943
"3482" "YPL114W" 0.00908701426853391 0.0170727304264069 3.24696341387515
"3483" "YLR410W-B" 0.00911671968496968 0.0171236233646488 -0.300745936169987
"3484" "YDR100W" 0.00915164381546083 0.0171842864066432 0.422912109448708
"3485" "YJR144W" 0.00916126390574584 0.0171974141955206 0.290887638713986
"3486" "YDR532C" 0.00917646513243503 0.0172210082892685 0.379512825369805
"3487" "YHL017W" 0.00918754848067429 0.017236863252243 -0.368149255162827
"3488" "YJL170C" 0.00921937133971486 0.0172916075987427 0.827619583759577
"3489" "YKL008C" 0.00923119785330482 0.0173088267000058 -0.368715915027215
"3490" "YBR044C" 0.00924693642231134 0.0173333690758627 -0.326942695816538
"3491" "YMR040W" 0.00934705747659444 0.0175160269297854 0.977171366128676
"3492" "YEL030C-A" 0.00935208985663562 0.0175204386718529 3.21422284834079
"3493" "YGL004C" 0.00937311441322084 0.0175547994535616 0.37964929845349
"3494" "YDR506C" 0.00938778474581418 0.0175772432189801 0.404452822573053
"3495" "YLR014C" 0.00945040644867241 0.0176894303253834 -0.388766611958654
"3496" "YML090W" 0.00947048092052211 0.0177219354067665 0.736234010490864
"3497" "YCL044C" 0.00949197602202299 0.0177570795356232 0.359257703377556
"3498" "YLR047C" 0.00958129544167223 0.0179190493937735 -0.413068897526728
"3499" "YPL066W" 0.0096082417010103 0.0179582704944586 -0.360529895351057
"3500" "YBR091C" 0.00961047446622531 0.0179582704944586 -0.722985621974867
"3501" "YGL170C" 0.00961050214018643 0.0179582704944586 1.43260324205393
"3502" "YGR246C" 0.00966227497814977 0.0180498580545562 0.375896013889078
"3503" "YEL061C" 0.00979926225616423 0.0183005348786259 -0.288942872554253
"3504" "YPR004C" 0.00982621258302637 0.0183456286296114 -0.26356539552809
"3505" "YGR158C" 0.00983265855564013 0.0183524257549209 -0.390015764511879
"3506" "YGL165C" 0.0098847363492679 0.0184443654298091 0.976528644870395
"3507" "YGL255W" 0.00990424839030766 0.0184755041258605 1.05846137314035
"3508" "YFL048C" 0.0100002717691056 0.0186493095534461 -0.276610604862235
"3509" "YJR097W" 0.0100294729666673 0.018698436063818 -0.530813680563363
"3510" "YPR070W" 0.0100435756849822 0.0187193937695594 -0.381246133045928
"3511" "YJR032W" 0.0100585612676037 0.0187419845664094 -0.326475434918387
"3512" "LSR1" 0.0100740647844878 0.0187655272836331 0.812182870249318
"3513" "YPR128C" 0.0101385272206871 0.0188802291710033 0.327842650131178
"3514" "YKL013C" 0.0102124929255209 0.0190125579734655 0.319027232228538
"3515" "YPL002C" 0.0102306992272387 0.0190410339529432 0.440741185326477
"3516" "YGL100W" 0.0103448678198909 0.0192480447320041 -0.312981184213405
"3517" "YPR121W" 0.0103539816765878 0.0192595246312872 0.444089691853392
"3518" "YMR256C" 0.0103607332437847 0.0192666051395223 0.818967677158965
"3519" "YFL021W" 0.0104024208876721 0.0193386295672495 0.35103071112998
"3520" "YOR203W" 0.0104182019678724 0.0193624651346082 -2.42632840023375
"3521" "YHL002W" 0.0105209285210547 0.0195478314071968 0.338363472738277
"3522" "YPL162C" 0.0105622945385754 0.0196191172263942 0.437849881513598
"3523" "YLR204W" 0.0105927929657366 0.0196701821123613 0.32493389900966
"3524" "YDR448W" 0.0106913423377879 0.0198475486872329 -0.394748264802517
"3525" "YER011W" 0.0107028216734685 0.0198632225213705 0.846704496171218
"3526" "YHR073W" 0.0107090663142787 0.0198691752206498 -0.238515520982009
"3527" "YPR189W" 0.010749859370094 0.0199392061239453 -0.28246600481056
"3528" "YKR007W" 0.0107614683203303 0.0199550809953517 0.358513776096798
"3529" "YOR290C" 0.0107745986637958 0.0199737672027634 0.24160644319977
"3530" "YMR099C" 0.0107964556654367 0.0200086155703363 0.28474253947477
"3531" "YBR163W" 0.0109892182378355 0.0203600865794165 -0.340490512461603
"3532" "YDL045C" 0.0110105750111005 0.0203938793099149 0.378813614583918
"3533" "YBR145W" 0.0111099483649079 0.0205721149740242 -0.320393073841591
"3534" "YMR282C" 0.0111910833788042 0.0207164876808536 -0.306666950236726
"3535" "YJL158C" 0.0112285746156547 0.0207800099393531 -0.386682648466511
"3536" "YDL240W" 0.0114052591194594 0.0211010195586832 -0.323643989246401
"3537" "YDR339C" 0.0114747162049038 0.0212235208969411 -0.340240044536158
"3538" "YER068C-A" 0.01149136294563 0.0212483031063628 0.398090573186734
"3539" "YIL129C" 0.0115693316010624 0.0213864276163183 -0.256151423061267
"3540" "YMR047C" 0.0116085262497147 0.0214528188490491 -0.261666108043089
"3541" "YGR149W" 0.0116400808871301 0.0215050576570474 0.361347252835256
"3542" "YFL036W" 0.0116852839735959 0.0215824753685105 0.261194254847542
"3543" "YCL058C" 0.0117268486639841 0.021653131233357 -0.683250334280615
"3544" "YDL243C" 0.0117608653010111 0.0217098139952638 0.520045332252758
"3545" "YGL073W" 0.0117730763555557 0.0217262244056545 0.259772709781111
"3546" "YBR090C" 0.0117973552757011 0.0217648895131518 0.794225131629325
"3547" "YER053C-A" 0.0118697016321075 0.0218921872222292 1.09003154297198
"3548" "YDR519W" 0.0119116881625069 0.0219634340358287 -0.340282999464031
"3549" "YKL022C" 0.0119171201412799 0.0219672583725707 0.308579016593956
"3550" "YKR089C" 0.011989781525569 0.0220949720395133 0.29030521889566
"3551" "YGR222W" 0.0119996430268705 0.0221069176800302 0.334178455848104
"3552" "YDR191W" 0.0120717671987851 0.0222335306910057 0.586695431252037
